,sentiment,review,context
532,positiva,phone call text nothing12happynegativa,tech
533,positiva,room standbi flight ta 4 hour,tech
534,positiva,swim today s rain guess ll read today go barn nobel book,tech
535,positiva,stupid chang year year,tech
536,positiva,transform today ride stood canyoubeliev crap,tech
537,positiva,work school ear leak,tech
538,positiva, broke heater,tech
539,positiva,final figur compani phone,tech
540,positiva,a caviti,tech
541,positiva,pull a nerv put a shelf bd neuralgia,tech
542,positiva, m go sick,tech
543,positiva,fun,tech
544,positiva, ve kill laptop,tech
545,positiva,peopl bed morn wonder piss,tech
546,positiva,thought 2pm,tech
547,positiva,thought real tattoo redey,tech
548,positiva,told dad love morn bye,tech
549,positiva,blame happen night pa bc n t any1 troubl pa bc idk peopl name,tech
550,positiva,wake read,tech
551,positiva,wan encount blah,tech
552,positiva,wan 2 sleep tear bb1negativa,tech
553,positiva,wan,tech
554,positiva,wan compani store a free model ryan lesli,tech
555,positiva,wan play dodgebal,tech
556,positiva,wan play scattergori jean grae s left outttt,tech
557,positiva,wan write review film amp music releas amp leav place a long time cours ,tech
558,positiva,mcfli album,tech
559,positiva,a fob tee,tech
560,positiva,a happi day,tech
561,positiva,a hug,tech
562,positiva,a regular day,tech
563,positiva,friend,tech
564,positiva, url,tech
565,positiva,kiss ,tech
566,positiva,linesvin time,tech
567,positiva,chang ho,tech
568,positiva, sim 3 soooo bad,tech
569,positiva,facebook feel notif pile n t shit,tech
570,positiva,puke stolen blood i12 ,tech
571,positiva,want shini shini fa cup berba yesy,tech
572,positiva,want cinema,tech
573,positiva,want win allll good lol,tech
574,positiva,interest good python po net java url,tech
575,positiva,suppos mental prepar n t help,tech
576,positiva,store woke earli n t omg piss,tech
577,positiva,onlin talk leav hint hint ,tech
578,positiva,talk a real convers,tech
579,positiva,somth amaz tallent apa lame joke amp dolphin nois ll letyouknow find,tech
580,positiva,forget,tech
581,positiva,tablet pen ,tech
582,positiva,live atlanta,tech
583,positiva,n t work,tech
584,positiva,bestiebytch dead leav rip amie hella 1 person inderstood,tech
585,positiva,bf realiz great,tech
586,positiva,mom n t cancel cabl,tech
587,positiva,watch movi suck watch titan haha depres,tech
588,positiva,offic dnt eyelin ughhh hungri,tech
589,positiva,45 min lunch break today stupid dead file,tech
590,positiva,n t todo,tech
591,positiva,n t haircut s sho,tech
592,positiva,a hug,tech
593,positiva,wan watch david cook archuleta conc sooo hott,tech
594,positiva,sad,tech
595,positiva,a summer flu swine flu bilion swineflu tweeter,tech
596,positiva, sang earli tonight song twas fun,tech
597,positiva,babe follow boy,tech
598,positiva,lost 2 follow today person bore,tech
599,positiva,serious hate assign sigh mood assign coz m worri abt grrr,tech
600,positiva,shine smile m jamba ing,tech
601,positiva,n t bother watch mmva s s gon piss,tech
602,positiva,head god hate 15,tech
603,positiva,spoke,tech
604,positiva,n t video,tech
605,positiva,good math test write nao34 655,tech
606,positiva,handwrit a kid type write url,tech
607,positiva, m develop anger problem,tech
608,positiva, m sicker everyday,tech
609,positiva, m stomach virus go aroundnooooooo,tech
610,positiva, m sta sick piglet flu,tech
611,positiva,imma 2 dog 2 vet,tech
612,positiva,price skate lesson a48 a60 wo n t term,tech
613,positiva,waayi,tech
614,positiva,thought kick insomnia bucket well bed midnight night,tech
615,positiva, thought d eye night break hea,tech
616,positiva,thought hill hour long,tech
617,positiva,t remind smallest input produc big url,tech
618,positiva,thing wors,tech
619,positiva, wake shower eatand bed m tire time,tech
620,positiva,wana jbiz gay s gay,tech
621,positiva,wan curl a ball todayyy pack tonight leav day tomorrow nut,tech
622,positiva,wan crunk random bad lol,tech
623,positiva,wan 0 fuck,tech
624,positiva,wan pick jimmi choo shade post offic reeeeeeealli open sun,tech
625,positiva,wan reciev messag 2 mine bed chit shit email pa,tech
626,positiva,wan record materi,tech
627,positiva,wan swimsuit,tech
628,positiva,wan watch transform reveng fallen aw man soo good,tech
629,positiva,a hous,tech
630,positiva,compani,tech
631,positiva,talk lol,tech
632,positiva,singl replywhat peopl nowaday chang host gdi attend webinar bad,tech
633,positiva,feelin well,tech
634,positiva,feel good side wii fit ,tech
635,positiva, feel well today,tech
636,positiva, feel well,tech
637,positiva,happi,tech
638,positiva,tv,tech
639,positiva,well,tech
640,positiva,,tech
641,positiva,left sit relax fun enjoy ride lmbo xd,tech
642,positiva,alll dayyyyyyy,tech
643,positiva,lalalauren_ 1weik 2hale 3studi 4morello 5haley 6cardona 7lunch 8shongut,tech
644,positiva,notsugripp url,tech
645,positiva,39 follow,tech
646,positiva, ex daycar client claim owe 400 go thing quot step quot ,tech
647,positiva,kno a lie whateva ,tech
648,positiva,nuffin eckkki disrespect ignoreblahhhhhhh,tech
649,positiva,nugget,tech
650,positiva,nuu supa good fer health,tech
651,positiva,nvm doubl didget follow bad block person,tech
652,positiva,seara perfekta vodka amp beolucci dreamer ,tech
653,positiva,odd call mitchel musso dosent work,tech
654,positiva,thing lost communiti organ degre,tech
655,positiva,work wifey,tech
656,positiva, kokomo squeez dress shoe shop seeester visit brandic,tech
657,positiva,dear m hear,tech
658,positiva,great tidi fuck room,tech
659,positiva,,tech
660,positiva,lebron sex citi will cure sad temporarili,tech
661,positiva,man fishh fishi,tech
662,positiva,nooo cri timethi pa movi sad,tech
663,positiva,ohh sleeep n t uhhhh ,tech
664,positiva,good weather happi,tech
665,positiva,missyoutoo soph,tech
666,positiva,overreact bad wrong shit wan talk,tech
667,positiva, pray mental clariti drum today quot sleep quot n t happen url,tech
668,positiva,a good even,tech
669,positiva,imi,tech
670,positiva,omfg 7happy0 ekkkkk excit paramor go paramor go bihday,tech
671,positiva,a big boat bob thame sun shin aroma lunch fill restaur a beer s,tech
672,positiva,sad boat shit happen,tech
673,positiva,work n t noe work today,tech
674,positiva,shit kenni minut,tech
675,positiva,happi man peopl,tech
676,positiva,boy ant pant shi hair angri ant lot,tech
677,positiva,thing,tech
678,positiva,woke a migrainemi sinus act nooo,tech
679,positiva,work 1030,tech
680,positiva,work 930 morn crank mob ill cut sho total bummer,tech
681,positiva,work 945 m unhappi whatev avett bros tomorrow night,tech
682,positiva,love ride superman,tech
683,positiva,,tech
684,positiva,ia m cold today 12ac,tech
685,positiva,ia m soo sad love a real gentalmen boyfriend ia mm soo sadd ,tech
686,positiva,ian crawford n t cab anymorrrrrrrre,tech
687,positiva, d bahama,tech
688,positiva,idk,tech
689,positiva,idk,tech
690,positiva,ih 110 follow ih hav 99 heyyy compani,tech
691,positiva, ll year love high school jamal freak lucki 2 drink rob n t drink,tech
692,positiva,ill school d d happi,tech
693,positiva,a spoil brat hate hack sista gt 33,tech
694,positiva, m a silli girl,tech
695,positiva, m ere peep talk meeee url,tech
696,positiva, m compani,tech
697,positiva, m finish listen m soa consid play miss a joke,tech
698,positiva,go send twit folk,tech
699,positiva, m awak s amazin,tech
700,positiva, m threat ned attend bw3 tonight,tech
701,positiva, m bore gon fun da day bye bye till,tech
702,positiva,bore wan talk,tech
703,positiva,bump,tech
704,positiva, m chill s freak,tech
705,positiva, m confus compani lark,tech
706,positiva, m final homebut sad ae overi __,tech
707,positiva,gna hate today,tech
708,positiva,goin sleep watch tv loveeupeopleatm,tech
709,positiva, m go play camera today,tech
710,positiva, m gon ramen play a game n t decid,tech
711,positiva, m gon watch hoon mum amp clo laugh,tech
712,positiva, m a homework fail time,tech
713,positiva, m a shitti night ihop feel better,tech
714,positiva,a good mood despit fact lunch uni shitte will view bad time,tech
715,positiva, m a great mood feel a guilti q_q xd,tech
716,positiva, m garden chillin ,tech
717,positiva, m bore bank bloke ask a chequ sent joy modern english,tech
718,positiva,troubl leav heater night,tech
719,positiva,plain pathet,tech
720,positiva,url,tech
721,positiva,a pair leg a great sen humor m fill ton random trivia wo n t hang,tech
